Submission ID,What is your age?,How many cups of coffee do you typically drink per day?,Where do you typically drink coffee?,Where do you typically drink coffee? (At home),Where do you typically drink coffee? (At the office),Where do you typically drink coffee? (On the go),Where do you typically drink coffee? (At a cafe),Where do you typically drink coffee? (None of these),How do you brew coffee at home?,How do you brew coffee at home? (Pour over),How do you brew coffee at home? (French press),How do you brew coffee at home? (Espresso),How do you brew coffee at home? (Coffee brewing machine (e.g. Mr. Coffee)),How do you brew coffee at home? (Pod/capsule machine (e.g. Keurig/Nespresso)),How do you brew coffee at home? (Instant coffee),How do you brew coffee at home? (Bean-to-cup machine),How do you brew coffee at home? (Cold brew),How do you brew coffee at home? (Coffee extract (e.g. Cometeer)),How do you brew coffee at home? (Other),How else do you brew coffee at home?,"On the go, where do you typically purchase coffee?","On the go, where do you typically purchase coffee? (National chain (e.g. Starbucks, Dunkin))","On the go, where do you typically purchase coffee? (Local cafe)","On the go, where do you typically purchase coffee? (Drive-thru)","On the go, where do you typically purchase coffee? (Specialty coffee shop)","On the go, where do you typically purchase coffee? (Deli or supermarket)","On the go, where do you typically purchase coffee? (Other)",Where else do you purchase coffee?,What is your favorite coffee drink?,Please specify what your favorite coffee drink is,Do you usually add anything to your coffee?,Do you usually add anything to your coffee? (No - just black),"Do you usually add anything to your coffee? (Milk, dairy alternative, or coffee creamer)",Do you usually add anything to your coffee? (Sugar or sweetener),Do you usually add anything to your coffee? (Flavor syrup),Do you usually add anything to your coffee? (Other),What else do you add to your coffee?,What kind of dairy do you add?,What kind of dairy do you add? (Whole milk),What kind of dairy do you add? (Skim milk),What kind of dairy do you add? (Half and half),What kind of dairy do you add? (Coffee creamer),What kind of dairy do you add? (Flavored coffee creamer),What kind of dairy do you add? (Oat milk),What kind of dairy do you add? (Almond milk),What kind of dairy do you add? (Soy milk),What kind of dairy do you add? (Other),What kind of sugar or sweetener do you add?,What kind of sugar or sweetener do you add? (Granulated Sugar),"What kind of sugar or sweetener do you add? (Artificial Sweeteners (e.g., Splenda))",What kind of sugar or sweetener do you add? (Honey),What kind of sugar or sweetener do you add? (Maple Syrup),What kind of sugar or sweetener do you add? (Stevia),What kind of sugar or sweetener do you add? (Agave Nectar),What kind of sugar or sweetener do you add? (Brown Sugar),What kind of sugar or sweetener do you add? (Raw Sugar (Turbinado)),What kind of flavorings do you add?,What kind of flavorings do you add? (Vanilla Syrup),What kind of flavorings do you add? (Caramel Syrup),What kind of flavorings do you add? (Hazelnut Syrup),What kind of flavorings do you add? (Cinnamon (Ground or Stick)),What kind of flavorings do you add? (Peppermint Syrup),What kind of flavorings do you add? (Other),What other flavoring do you use?,"Before today's tasting, which of the following best described what kind of coffee you like?",How strong do you like your coffee?,What roast level of coffee do you prefer?,How much caffeine do you like in your coffee?,"Lastly, how would you rate your own coffee expertise?",Coffee A - Bitterness,Coffee A - Acidity,Coffee A - Personal Preference,Coffee A - Notes,Coffee B - Bitterness,Coffee B - Acidity,Coffee B - Personal Preference,Coffee B - Notes,Coffee C - Bitterness,Coffee C - Acidity,Coffee C - Personal Preference,Coffee C - Notes,Coffee D - Bitterness,Coffee D - Acidity,Coffee D - Personal Preference,Coffee D - Notes,"Between Coffee A, Coffee B, and Coffee C which did you prefer?","Between Coffee A and Coffee D, which did you prefer?","Lastly, what was your favorite overall coffee?",Do you work from home or in person?,"In total, much money do you typically spend on coffee in a month?",Why do you drink coffee?,Why do you drink coffee? (It tastes good),Why do you drink coffee? (I need the caffeine),Why do you drink coffee? (I need the ritual),Why do you drink coffee? (It makes me go to the bathroom),Why do you drink coffee? (Other),Other reason for drinking coffee,Do you like the taste of coffee?,Do you know where your coffee comes from?,What is the most you've ever paid for a cup of coffee?,What is the most you'd ever be willing to pay for a cup of coffee?,Do you feel like you’re getting good value for your money when you buy coffee at a cafe?,Approximately how much have you spent on coffee equipment in the past 5 years?,Do you feel like you’re getting good value for your money with regards to your coffee equipment?,Gender,Gender (please specify),Education Level,Ethnicity/Race,Ethnicity/Race (please specify),Employment Status,Number of Children,Political Affiliation
7dmlqa,35-44 years old,1,"at home, at the office, on the go",TRUE,TRUE,TRUE,FALSE,FALSE,"pour over, espresso, cold brew",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,"drive-thru, national chain (e.g. starbucks, dunkin), local cafe",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,pourover,NA,"no - just black, milk, dairy alternative, or coffee creamer, sugar or sweetener",TRUE,TRUE,TRUE,FALSE,FALSE,NA,"half and half, coffee creamer",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"granulated sugar, raw sugar (turbinado)",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,fruity,medium,light,NA,6,2,4,4,ripe tomato soup,4,1,3,baking chocolate,5,4,2,green bell pepper,2,4,5,toasted coconut and tropical fruits,coffee a,coffee d,coffee d,i do a mix of both,$40-$60,"it tastes good, i need the caffeine",TRUE,TRUE,FALSE,FALSE,FALSE,NA,yes,yes,$8-$10,$8-$10,yes,less than $20,yes,female,NA,bachelor's degree,white/caucasian,NA,employed full-time,none,no affiliation
42zjob,35-44 years old,2,at home,TRUE,FALSE,FALSE,FALSE,FALSE,"pour over, espresso, french press",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,espresso,NA,"no - just black, milk, dairy alternative, or coffee creamer, sugar or sweetener",TRUE,TRUE,TRUE,FALSE,FALSE,NA,"half and half, oat milk, whole milk",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,granulated sugar,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,full bodied,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mamnry,35-44 years old,2,"at the office, at home",TRUE,TRUE,FALSE,FALSE,FALSE,pour over,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,regular drip coffee,NA,no - just black,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,floral,medium,light,full caffeine,7,3,4,3,most balanced. caramel flavor,4,2,2,"bitter at first, but nice raisin like finish",2,4,2,acidic and not a lot of depth,1,5,5,very bright and tons of fruity/floral flavor,coffee a,coffee d,coffee d,i primarily work from home,$20-$40,"it tastes good, i need the caffeine",TRUE,TRUE,FALSE,FALSE,FALSE,NA,yes,yes,$6-$8,$10-$15,no,$500-$1000,yes,male,NA,bachelor's degree,white/caucasian,NA,employed full-time,none,democrat
ebvral,25-34 years old,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bg0pzk,25-34 years old,1,at home,TRUE,FALSE,FALSE,FALSE,FALSE,pour over,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,pourover,NA,no - just black,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fruity,somewhat strong,light,full caffeine,7,2,5,4,"very sweet, thick, lemon, citrus",1,1,1,"green, simple, ripe-fruit, avadado, nutty",2,2,3,"tea, berry, grape skin",2,2,5,"sour patch, watermelon, yellow",coffee a,coffee d,coffee d,i do a mix of both,$20-$40,"it tastes good, i need the ritual",TRUE,FALSE,TRUE,FALSE,FALSE,NA,yes,yes,$10-$15,$10-$15,no,$300-$500,yes,male,NA,bachelor's degree,white/caucasian,NA,employed full-time,1,no affiliation
vzdzdg,35-44 years old,2,"at home, at the office",TRUE,TRUE,FALSE,FALSE,FALSE,pour over,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,pourover,NA,no - just black,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fruity,somewhat strong,medium,full caffeine,7,3,5,2,cherry,3,3,2,NA,3,2,4,NA,2,2,3,unique flavor,coffee c,coffee a,coffee c,i primarily work from home,$40-$60,"it tastes good, i need the caffeine, it makes me go to the bathroom, i need the ritual",TRUE,TRUE,TRUE,TRUE,FALSE,NA,yes,yes,$10-$15,$10-$15,no,$300-$500,yes,non-binary,NA,master's degree,white/caucasian,NA,employed full-time,1,democrat
zdddjy,25-34 years old,2,"at a cafe, at the office, at home",TRUE,TRUE,FALSE,TRUE,FALSE,"french press, coffee brewing machine (e.g. mr. coffee)",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,regular drip coffee,NA,sugar or sweetener,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,nutty,somewhat strong,medium,full caffeine,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
plvp8j,NA,NA,"at a cafe, at home",TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cortado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
j2m4vz,35-44 years old,2,"at home, on the go, at the office",TRUE,TRUE,TRUE,FALSE,FALSE,pour over,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,local cafe,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,pourover,NA,no - just black,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,bright,medium,light,full caffeine,7,2,NA,5,NA,2,NA,3,NA,2,2,3,NA,3,3,4,NA,coffee a,coffee a,coffee a,i primarily work in person,$40-$60,"i need the ritual, it tastes good",TRUE,FALSE,TRUE,FALSE,FALSE,NA,yes,yes,$6-$8,$10-$15,yes,$500-$1000,yes,male,NA,NA,NA,NA,NA,NA,NA
lnvxgb,25-34 years old,1,"at home, at the office",TRUE,TRUE,FALSE,FALSE,FALSE,coffee brewing machine (e.g. mr. coffee),FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,cold brew,NA,"milk, dairy alternative, or coffee creamer",FALSE,TRUE,FALSE,FALSE,FALSE,NA,coffee creamer,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,nutty,somewhat strong,medium,full caffeine,6,2,4,2,NA,3,3,3,NA,3,2,4,NA,2,4,3,NA,coffee c,coffee d,coffee c,i do a mix of both,$40-$60,"it tastes good, i need the ritual, i need the caffeine",TRUE,TRUE,TRUE,FALSE,FALSE,NA,yes,no,$8-$10,$10-$15,yes,$100-$300,yes,male,NA,bachelor's degree,white/caucasian,NA,employed full-time,none,democrat
jbv18r,18-24 years old,1,at home,TRUE,FALSE,FALSE,FALSE,FALSE,"pour over, french press",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,pourover,NA,no - just black,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,bright,somewhat strong,light,full caffeine,7,4,1,2,NA,3,2,4,NA,5,5,1,NA,1,4,5,NA,coffee b,coffee d,coffee d,i do a mix of both,$20-$40,"it tastes good, i need the ritual",TRUE,FALSE,TRUE,FALSE,FALSE,NA,yes,yes,$8-$10,$4-$6,no,$500-$1000,yes,prefer not to say,NA,bachelor's degree,white/caucasian,NA,employed full-time,none,democrat
42zgzb,35-44 years old,3,"at home, at the office",TRUE,TRUE,FALSE,FALSE,FALSE,"pour over, french press",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,pourover,NA,no - just black,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,chocolatey,somewhat strong,dark,full caffeine,7,2,3,3,"smooth, almond and mild",3,2,2,NA,2,3,5,NA,2,3,4,NA,coffee c,coffee d,coffee c,i primarily work from home,$60-$80,"it tastes good, i need the caffeine",TRUE,TRUE,FALSE,FALSE,FALSE,NA,yes,yes,$10-$15,$6-$8,no,$300-$500,yes,male,NA,some college or associate's degree,white/caucasian,NA,employed full-time,none,democrat
bg0ok1,25-34 years old,2,"at home, on the go, at a cafe, at the office",TRUE,TRUE,TRUE,TRUE,FALSE,"pour over, french press",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"specialty coffee shop, local cafe",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NA,pourover,NA,no - just black,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sweet,medium,light,full caffeine,8,3,2,5,NA,4,2,3,NA,2,4,4,NA,2,5,4,NA,coffee a,coffee d,coffee d,i primarily work from home,$20-$40,"it tastes good, i need the ritual, i need the caffeine",TRUE,TRUE,TRUE,FALSE,FALSE,NA,yes,yes,$10-$15,more than $20,yes,"more than $1,000",yes,male,NA,bachelor's degree,white/caucasian,NA,employed full-time,none,no affiliation
24o8aa,25-34 years old,NA,at home,TRUE,FALSE,FALSE,FALSE,FALSE,"pour over, espresso",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,cortado,NA,no - just black,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,bright,medium,medium,full caffeine,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
kyzalj,18-24 years old,2,"at home, at a cafe",TRUE,FALSE,FALSE,TRUE,FALSE,"pour over, espresso, other",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,aeropress,NA,NA,NA,NA,NA,NA,NA,NA,pourover,NA,no - just black,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fruity,somewhat strong,light,full caffeine,7,2,4,4,NA,1,2,3,NA,2,3,4,NA,1,3,5,NA,coffee a,coffee d,coffee d,i do a mix of both,$40-$60,"it tastes good, i need the ritual",TRUE,FALSE,TRUE,FALSE,FALSE,NA,yes,yes,$10-$15,$10-$15,no,$300-$500,yes,male,NA,bachelor's degree,white/caucasian,NA,employed full-time,none,no affiliation
42oq7r,25-34 years old,4,at home,TRUE,FALSE,FALSE,FALSE,FALSE,coffee brewing machine (e.g. mr. coffee),FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,regular drip coffee,NA,no - just black,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,chocolatey,medium,light,full caffeine,6,2,4,4,NA,4,2,4,NA,5,1,4,NA,1,5,3,NA,coffee b,coffee a,coffee b,i primarily work from home,$80-$100,"i need the caffeine, it tastes good",TRUE,TRUE,FALSE,FALSE,FALSE,NA,yes,yes,$6-$8,$8-$10,no,"more than $1,000",yes,male,NA,bachelor's degree,white/caucasian,NA,employed full-time,1,democrat
napd6p,35-44 years old,1,at home,TRUE,FALSE,FALSE,FALSE,FALSE,"pour over, espresso",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,pourover,NA,no - just black,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sweet,medium,nordic,full caffeine,8,3,2,3,NA,5,2,4,NA,4,1,3,NA,1,4,4,NA,coffee b,coffee d,coffee a,i primarily work from home,$40-$60,"it tastes good, i need the ritual",TRUE,FALSE,TRUE,FALSE,FALSE,NA,yes,yes,$6-$8,$8-$10,no,"more than $1,000",yes,male,NA,some college or associate's degree,hispanic/latino,NA,employed part-time,none,no affiliation
zkdykz,35-44 years old,2,at home,TRUE,FALSE,FALSE,FALSE,FALSE,"pour over, french press, espresso, coffee brewing machine (e.g. mr. coffee), coffee extract (e.g. cometeer)",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,espresso,NA,no - just black,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fruity,somewhat strong,medium,full caffeine,9,3,2,1,"sour, round, funky",4,2,3,"woody, earthy",4,3,5,clean,1,3,4,berry/hibiscus,coffee c,coffee d,coffee c,i primarily work from home,$60-$80,"it tastes good, i need the caffeine, i need the ritual, it makes me go to the bathroom",TRUE,TRUE,TRUE,TRUE,FALSE,NA,yes,yes,$6-$8,$6-$8,yes,less than $20,yes,male,NA,master's degree,white/caucasian,NA,employed full-time,none,NA
rzjopd,18-24 years old,2,at home,TRUE,FALSE,FALSE,FALSE,FALSE,pod/capsule machine (e.g. keurig/nespresso),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,cappuccino,NA,"sugar or sweetener, milk, dairy alternative, or coffee creamer",FALSE,TRUE,TRUE,FALSE,FALSE,NA,flavored coffee creamer,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,granulated sugar,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,bold,medium,medium,full caffeine,6,2,3,3,warm spices like coriander & cloves. easy to drink,3,3,5,"balanced, slightly tart",3,4,4,"clean tasting, transparent. initially very overpowering but it grew on me as it cooled",3,4,2,herbal and chemically (like a citrus cleaner). overpowering and tasted off,coffee b,coffee a,coffee b,i primarily work from home,$20-$40,"it tastes good, i need the caffeine, i need the ritual",TRUE,TRUE,TRUE,FALSE,FALSE,NA,yes,no,$6-$8,$10-$15,yes,$100-$300,no,male,NA,bachelor's degree,white/caucasian,NA,employed full-time,none,republican
jbzo99,45-54 years old,1,at home,TRUE,FALSE,FALSE,FALSE,FALSE,coffee brewing machine (e.g. mr. coffee),FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,iced coffee,NA,"milk, dairy alternative, or coffee creamer, sugar or sweetener",FALSE,TRUE,TRUE,FALSE,FALSE,NA,whole milk,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,granulated sugar,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,bright,medium,medium,full caffeine,6,3,3,3,bright,1,1,5,smooth,2,2,4,sharp,4,3,1,citrus,coffee b,coffee a,coffee b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
grb9o2,18-24 years old,1,"at home, on the go, at the office, at a cafe",TRUE,TRUE,TRUE,TRUE,FALSE,"pour over, cold brew, other",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,aeropress,"national chain (e.g. starbucks, dunkin)",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,americano,NA,no - just black,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,nutty,medium,medium,full caffeine,4,2,5,2,tangerine,3,2,5,nutty,4,3,4,earthy,1,4,3,bright,coffee b,coffee d,coffee b,i primarily work in person,$20-$40,"it tastes good, i need the caffeine, i need the ritual, it makes me go to the bathroom",TRUE,TRUE,TRUE,TRUE,FALSE,NA,yes,no,$10-$15,$15-$20,no,$50-$100,yes,female,NA,some college or associate's degree,asian/pacific islander,NA,student,none,independent
g5z9gm,35-44 years old,2,at home,TRUE,FALSE,FALSE,FALSE,FALSE,"pour over, espresso",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,pourover,NA,no - just black,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fruity,somewhat light,light,full caffeine,7,2,4,5,NA,4,3,3,NA,3,3,1,NA,1,5,4,NA,coffee a,coffee a,coffee a,i do a mix of both,$20-$40,it tastes good,TRUE,FALSE,FALSE,FALSE,FALSE,NA,yes,yes,$6-$8,$8-$10,no,"more than $1,000",yes,male,NA,bachelor's degree,hispanic/latino,NA,employed full-time,none,no affiliation
oae5v7,25-34 years old,1,"at home, on the go",TRUE,FALSE,TRUE,FALSE,FALSE,coffee brewing machine (e.g. mr. coffee),FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"drive-thru, national chain (e.g. starbucks, dunkin), specialty coffee shop, local cafe",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,cortado,NA,no - just black,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,bold,medium,dark,full caffeine,3,3,1,2,NA,1,2,4,NA,1,1,3,NA,1,3,3,nutty,coffee c,coffee d,coffee c,i primarily work from home,$20-$40,"it tastes good, i need the caffeine, i need the ritual, other",TRUE,TRUE,TRUE,FALSE,TRUE,socializing,no,yes,$10-$15,$6-$8,yes,$100-$300,yes,male,NA,bachelor's degree,white/caucasian,NA,employed full-time,none,democrat
5dvznp,25-34 years old,2,"at home, at a cafe",TRUE,FALSE,FALSE,TRUE,FALSE,pour over,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,regular drip coffee,NA,no - just black,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fruity,medium,light,full caffeine,7,2,3,4,"vanilla, nutty, syrup",3,3,2,very... neutral,4,2,3,fruit/blackberry,2,4,5,fruit/cherry,coffee a,coffee d,coffee d,i primarily work in person,$40-$60,"it tastes good, i need the caffeine",TRUE,TRUE,FALSE,FALSE,FALSE,NA,yes,yes,$6-$8,more than $20,yes,$300-$500,yes,male,NA,master's degree,white/caucasian,NA,employed full-time,none,democrat
dvavj5,25-34 years old,less than 1,"at home, at a cafe",TRUE,FALSE,FALSE,TRUE,FALSE,pour over,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,pourover,NA,"milk, dairy alternative, or coffee creamer",FALSE,TRUE,FALSE,FALSE,FALSE,NA,oat milk,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,chocolatey,somewhat strong,medium,full caffeine,7,2,4,3,fruity sourness that opened up over time,3,2,3,"watery, not much aftertaste",2,2,2,"slight cocoa notes, woody",1,3,1,mushroom? very funky,coffee b,coffee a,coffee b,i primarily work from home,$20-$40,it tastes good,TRUE,FALSE,FALSE,FALSE,FALSE,NA,yes,yes,$6-$8,$15-$20,no,$500-$1000,yes,male,NA,bachelor's degree,asian/pacific islander,NA,employed full-time,none,democrat
